row_id,source_dataset,pws_id,system_name,facility_id,source_type_code,source_type,federal_type_code,federal_type,activity_status,population_served,comment,longitude,latitude
156,ADEC SDWIS active PWS source locations,AK2211059   ,ASD HUFFMAN ELEMENTARY SCHOOL,33312,WL,Well,NTNC,Non-transient non-community,NA,506,NA,-149.80839497139002,61.110681659385484
157,ADEC SDWIS active PWS source locations,AK2215605   ,KINCAID PARK CHALET,33314,WL,Well,NC  ,NC  ,NA,26,NA,-150.05371299931497,61.15521161652191
158,ADEC SDWIS active PWS source locations,AK2226355   ,FISHHOOK BAR & GRILL,33316,WL,Well,NC  ,NC  ,NA,31,NA,-149.23972338910997,61.6891717155488
159,ADEC SDWIS active PWS source locations,AK2244002   ,DUCK INN,33319,WL,Well,NC  ,NC  ,NA,200,NA,-151.159238531104,60.495015481362294
160,ADEC SDWIS active PWS source locations,AK2244329   ,KPBSD SKYVIEW MIDDLE SCHOOL,33320,WL,Well,NTNC,Non-transient non-community,NA,650,NA,-151.10084450682598,60.4563294933718
161,ADEC SDWIS active PWS source locations,AK2214219   ,THE CROSSING @ BIRCHWOOD,33343,WL,Well,NTNC,Non-transient non-community,NA,466,NA,-149.47010318154096,61.404051695843584
162,ADEC SDWIS active PWS source locations,AK2214227   ,AMERICAN LEGION POST 33,33344,WL,Well,NC  ,NC  ,NA,50,NA,-149.439043189282,61.414511700265294
163,ADEC SDWIS active PWS source locations,AK2244159   ,SEWARD MARINE INDUSTRIAL CENT,33354,WL,Well,C   ,C   ,NA,545,NA,-149.32847829708504,60.09515080118551
164,ADEC SDWIS active PWS source locations,AK2299071   ,CRSD KENNY LAKE ELEM. NEW WELL,33355,WL,Well,NTNC,Non-transient non-community,NA,56,NA,-145.008671375596,61.726272410926306
165,ADEC SDWIS active PWS source locations,AK2333788   ,ALYESKA  5 MILE WELL/SPRING,33356,WL,Well,NC  ,NC  ,NA,40,NA,-149.82998909497198,65.91966633570601
166,ADEC SDWIS active PWS source locations,AK2260066   ,NEWHALEN WATER SYSTEM,33361,WL,Well,C   ,C   ,NA,80,NA,-154.897611903522,59.722710942608614
167,ADEC SDWIS active PWS source locations,AK2263014   ,FAA KING SALMON FAMILY HOUSING,33362,WL,Well,C   ,C   ,NA,61,NA,-156.68789119466499,58.692040747429914
168,ADEC SDWIS active PWS source locations,AK2225683   ,US POSTAL SERVICE WASILLA CARRIER ANNEX,33368,WL,Well,NTNC,Non-transient non-community,NA,33,NA,-149.37168331373303,61.586900700341
169,ADEC SDWIS active PWS source locations,AK2225058   ,KENDALL AUTOMOTIVE GROUP - SHOWROOM,33372,WL,Well,NTNC,Non-transient non-community,NA,55,NA,-149.38190330339904,61.572731699564
170,ADEC SDWIS active PWS source locations,AK2241101   ,BAY VIEW TRAILER COURT,33373,WL,Well,C   ,C   ,NA,51,NA,-149.37389931889402,60.1295987917681
171,ADEC SDWIS active PWS source locations,AK2249125   ,DEEP CREEK VIEW CAMPGROUND,33374,WL,Well,NC  ,NC  ,NA,30,NA,-151.68941622135398,60.03701442776309
172,ADEC SDWIS active PWS source locations,AK2249256   ,RW BIG EDDY RESORT,33375,WL,Well,NC  ,NC  ,NA,70,NA,-151.13175054036998,60.508121484897394
173,ADEC SDWIS active PWS source locations,AK2298103   ,VALDEZ WATER SYSTEM - MAIN,33376,WL,Well,C   ,C   ,NA,4500,NA,-146.36217398282403,61.13725222014491
174,ADEC SDWIS active PWS source locations,AK2226884   ,MSBSD SUTTON ELEM SCHOOL,33380,WL,Well,NTNC,Non-transient non-community,NA,125,NA,-148.87716541052401,61.715464773605795
175,ADEC SDWIS active PWS source locations,AK2227734   ,PIONEER MEADOWS SUBDIVISION,33381,WL,Well,C   ,C   ,NA,435,NA,-149.162703304608,61.572061735621496
176,ADEC SDWIS active PWS source locations,AK2243064   ,KPBSD KALIFORNSKY BEACH ELEM,33395,WL,Well,NTNC,Non-transient non-community,NA,484,NA,-151.14162252605794,60.48680148475258
177,ADEC SDWIS active PWS source locations,AK2270320   ,CHEVAK WATER SYSTEM,33398,WL,Well,C   ,C   ,NA,938,NA,-165.589892080012,61.52653909815821
178,ADEC SDWIS active PWS source locations,AK2270427   ,AC ALASKA COMMERCIAL STORE,33399,WL,Well,NTNC,Non-transient non-community,NA,475,NA,-161.77015205499598,60.7956607686092
179,ADEC SDWIS active PWS source locations,AK2271261   ,LKSD NIGHTMUTE HS & ELEM,33400,WL,Well,NTNC,Non-transient non-community,NA,259,NA,-164.72161150934795,60.47827934451121
180,ADEC SDWIS active PWS source locations,AK2213530   ,PETERS CREEK TERRACE APTS.,33404,WL,Well,C   ,C   ,NA,48,NA,-149.43038319392699,61.4209117012767
181,ADEC SDWIS active PWS source locations,AK2260202   ,CLARKS POINT WATER SYSTEM,33425,WL,Well,C   ,C   ,NA,128,NA,-158.550255148314,58.8350334499273
182,ADEC SDWIS active PWS source locations,AK2280040   ,SHAGELUK WATER SYSTEM,33428,WL,Well,C   ,C   ,NA,60,NA,-159.53107359903598,62.655345949788405
183,ADEC SDWIS active PWS source locations,AK2212924   ,COHOE SUBDIVISION,33429,WL,Well,C   ,C   ,NA,36,NA,-149.785078989972,61.13696966149149
184,ADEC SDWIS active PWS source locations,AK2391972   ,MACLAREN RIVER LODGE,33433,WL,Well,NC  ,NC  ,NA,28,NA,-146.53269248886699,63.11895508043901
185,ADEC SDWIS active PWS source locations,AK2223315   ,SNOWSHOE WATER SYSTEM,33434,WL,Well,C   ,C   ,NA,180,NA,-149.500498273343,61.53256568265171
186,ADEC SDWIS active PWS source locations,AK2226020   ,PALMER WATER SYSTEM,33435,WL,Well,C   ,C   ,NA,8111,NA,-149.14961533049097,61.6076937355256
187,ADEC SDWIS active PWS source locations,AK2210605   ,VALLI VUE S/D WATER SYSTEM,33443,WL,Well,C   ,C   ,NA,794,NA,-149.75894098217202,61.125351666499405
188,ADEC SDWIS active PWS source locations,AK2226460   ,MSBSD BUTTE ELEMENTARY,33450,WL,Well,NTNC,Non-transient non-community,NA,400,NA,-149.00559327924094,61.5355717637242
189,ADEC SDWIS active PWS source locations,AK2240757   ,SEWARD,33451,WL,Well,C   ,C   ,NA,3324,NA,-149.437452318947,60.1304517815343
190,ADEC SDWIS active PWS source locations,AK2240862   ,ALASKAN ANGLER R V RESORT,33452,WL,Well,NC  ,NC  ,NA,75,NA,-151.66665022734395,60.0455084308073
191,ADEC SDWIS active PWS source locations,AK2243030   ,BING BROWNS RESORT,33454,WL,Well,NC  ,NC  ,NA,29,NA,-150.72672556111596,60.527187548826596
192,ADEC SDWIS active PWS source locations,AK2262474   ,LFS NAKNEK MARINE CENTER,33457,WL,Well,NC  ,NC  ,NA,156,NA,-156.950728208555,58.7454657026373
193,ADEC SDWIS active PWS source locations,AK2216198   ,MARANATHA WATER UTILITIES,33491,WL,Well,C   ,C   ,NA,220,NA,-149.532683151,61.361961688283586
194,ADEC SDWIS active PWS source locations,AK2222084   ,BIG LAKE BAPTIST CHURCH,33495,WL,Well,NC  ,NC  ,NA,82,NA,-149.72552330130597,61.5745886430018
195,ADEC SDWIS active PWS source locations,AK2227254   ,MSBSD PIONEER PEAK,33496,WL,Well,NTNC,Non-transient non-community,NA,475,NA,-149.24366332614392,61.6026217203841
196,ADEC SDWIS active PWS source locations,AK2261185   ,SWRSD ALEKNAGIK NORTHSHORE,33499,WL,Well,NTNC,Non-transient non-community,NA,38,NA,-158.625151400667,59.2811263987871
197,ADEC SDWIS active PWS source locations,AK2261208   ,EKUK FISHERIES,33500,WL,Well,NC  ,NC  ,NA,150,NA,-158.561351136417,58.815570449959004
198,ADEC SDWIS active PWS source locations,AK2270150   ,MOUNTAIN VILLAGE WATER SYSTEM,33501,WL,Well,C   ,C   ,NA,887,NA,-163.72372071665197,62.08631533138101
199,ADEC SDWIS active PWS source locations,AK2213336   ,GLENN MULDOON TC,33504,WL,Well,C   ,C   ,NA,354,NA,-149.740053052289,61.2252816631508
200,ADEC SDWIS active PWS source locations,AK2222848   ,ALASKA H2O INC,33507,WL,Well,C   ,C   ,NA,75,NA,-149.54218731482902,61.590587672088596
201,ADEC SDWIS active PWS source locations,AK2226656   ,VALLEY BAPTIST TABERNACLE,33509,WL,Well,NC  ,NC  ,NA,67,NA,-149.270426321876,61.5970117163402
202,ADEC SDWIS active PWS source locations,AK2212819   ,KINGSBERRY HOMEOWNERS ASSOC.,33516,WL,Well,C   ,C   ,NA,50,NA,-149.82492100177,61.154543653863385
203,ADEC SDWIS active PWS source locations,AK2248496   ,KASILOF MERCANTILE,33522,WL,Well,NC  ,NC  ,NA,31,NA,-151.259778414773,60.32120347700669
204,ADEC SDWIS active PWS source locations,AK2271721   ,NIGHTMUTE NEW WATERING POINT,33527,WL,Well,C   ,C   ,NA,243,NA,-164.72072150936697,60.4781293446633
205,ADEC SDWIS active PWS source locations,AK2271874   ,NATIVE VILLAGE OF SLEETMUTE,33528,WL,Well,C   ,C   ,NA,82,NA,-157.175003077936,61.6937104177627
206,ADEC SDWIS active PWS source locations,AK2271983   ,DONLIN GOLD CAMP,33537,WL,Well,NC  ,NC  ,NA,30,NA,-158.217817240036,62.026339219948305
207,ADEC SDWIS active PWS source locations,AK2220723   ,MSBSD TRAPPER CREEK ELEMENTARY,33538,WL,Well,NTNC,Non-transient non-community,NA,34,NA,-150.31680684501202,62.3158184965765
208,ADEC SDWIS active PWS source locations,AK2225398   ,VICTORY BIBLE CAMP RANCH WELL,33540,WL,Well,NC  ,NC  ,NA,95,NA,-147.989803477353,61.8052019144649
209,ADEC SDWIS active PWS source locations,AK2215443   ,ANCHORAGE GOLF COURSE,33548,WL,Well,NC  ,NC  ,NA,308,NA,-149.813691982652,61.126945657474
210,ADEC SDWIS active PWS source locations,AK2227716   ,MANNA BAPTIST CHURCH,33552,WL,Well,NC  ,NC  ,NA,100,NA,-149.19892332477698,61.6002827278869
211,ADEC SDWIS active PWS source locations,AK2280302   ,CROOKED CREEK WATERING POINT,33555,WL,Well,C   ,C   ,NA,147,NA,-158.137481125771,61.86097024752901
212,ADEC SDWIS active PWS source locations,AK2210451   ,RIVIERA TERRACE TC,33556,WL,Well,C   ,C   ,NA,435,NA,-149.77205302784094,61.1909416601393
213,ADEC SDWIS active PWS source locations,AK2211936   ,DEARMOUN II,33557,WL,Well,C   ,C   ,NA,80,NA,-149.81292996040602,61.0949636596597
214,ADEC SDWIS active PWS source locations,AK2223454   ,LITTLE BEAVER CAMP MAIN QTRS,33562,WL,Well,NC  ,NC  ,NA,208,NA,-149.83471329734095,61.57088762531058
215,ADEC SDWIS active PWS source locations,AK2224515   ,RIVERSIDE CAMPER PARK,33563,WL,Well,NC  ,NC  ,NA,29,NA,-149.81229233921903,61.6283516252632
216,ADEC SDWIS active PWS source locations,AK2224581   ,EAST BIG LAKE MALL,33564,WL,Well,NTNC,Non-transient non-community,NA,546,NA,-149.81790227984794,61.54636062966209
217,ADEC SDWIS active PWS source locations,AK2270980   ,LKSD NAPASKIAK Z J WILLIAMS SC,33567,WL,Well,NTNC,Non-transient non-community,NA,161,NA,-161.760241998722,60.7077897787749
218,ADEC SDWIS active PWS source locations,AK2260820   ,NUNAPITCHUK WATER SYSTEM,33583,WL,Well,C   ,C   ,NA,496,NA,-162.45652204727404,60.896839651374194
219,ADEC SDWIS active PWS source locations,AK2262238   ,EGEGIK,33585,WL,Well,C   ,C   ,NA,485,NA,-157.375790883402,58.2100006830201
220,ADEC SDWIS active PWS source locations,AK2270346   ,BETHEL HEIGHTS WATER SYSTEM,33586,WL,Well,C   ,C   ,NA,2228,NA,-161.77633905816,60.801487767070384
221,ADEC SDWIS active PWS source locations,AK2226339   ,FOUR CORNERS LOUNGE,33592,WL,Well,NC  ,NC  ,NA,33,NA,-149.24771732357,61.59911071994011
222,ADEC SDWIS active PWS source locations,AK2260464   ,BBBSD NAKNEK,33597,WL,Well,NTNC,Non-transient non-community,NA,130,NA,-157.00405319842596,58.733600695451806
223,ADEC SDWIS active PWS source locations,AK2241088   ,NIKISKI VILLAGE TC,33606,WL,Well,C   ,C   ,NA,150,NA,-151.332602676412,60.7187614381814
224,ADEC SDWIS active PWS source locations,AK2242610   ,NIKISKI COMMUNITY RECREATION CENTER,33617,WL,Well,NC  ,NC  ,NA,210,NA,-151.38442266573404,60.7047014307784
225,ADEC SDWIS active PWS source locations,AK2223983   ,HILL TIMBER ESTATES,33620,WL,Well,C   ,C   ,NA,120,NA,-149.26208731007802,61.58062171874939
226,ADEC SDWIS active PWS source locations,AK2260040   ,KOLIGANEK WATER SYSTEM,33621,WL,Well,C   ,C   ,NA,170,NA,-157.27880176659795,59.72788056880199
227,ADEC SDWIS active PWS source locations,AK2261232   ,SILVER BAY SEAFOODS - NAKNEK WEST,33622,WL,Well,NC  ,NC  ,NA,347,NA,-157.002231196295,58.729638696064306
228,ADEC SDWIS active PWS source locations,AK2262513   ,SILVER BAY SEAFOODS - WOOD RIVER,33630,WL,Well,NC  ,NC  ,NA,300,NA,-158.44174029037399,59.068306445889505
229,ADEC SDWIS active PWS source locations,AK2218478   ,USAF ELMENDORF- MUNITION INSP,33632,WL,Well,NTNC,Non-transient non-community,NA,30,NA,-149.814405100385,61.29478864652291
230,ADEC SDWIS active PWS source locations,AK2248771   ,PENINSULA FAMILY DENTAL CENTER,33634,WL,Well,NC  ,NC  ,NA,36,NA,-151.16804253720503,60.504531479300795
231,ADEC SDWIS active PWS source locations,AK2211724   ,G A PHILLIPS S/D,33638,WL,Well,C   ,C   ,NA,102,NA,-149.560393123091,61.3229916862408
232,ADEC SDWIS active PWS source locations,AK2214277   ,CARRS CROW CREEK,33642,WL,Well,NC  ,NC  ,NA,60,NA,-149.13447787511902,60.9628367784583
233,ADEC SDWIS active PWS source locations,AK2299001   ,CRBRHA CHITINA HUD HOUSING,33644,WL,Well,C   ,C   ,NA,50,NA,-144.45124320162202,61.508982513743895
234,ADEC SDWIS active PWS source locations,AK2291229   ,VALDEZ SOUTHCENTRAL,33656,WL,Well,C   ,C   ,NA,675,NA,-146.24536297293199,61.12581223984711
235,ADEC SDWIS active PWS source locations,AK2214104   ,LIFE CHURCH,33657,WL,Well,NC  ,NC  ,NA,140,NA,-149.810393970487,61.1094186591412
236,ADEC SDWIS active PWS source locations,AK2240317   ,USFS QUARTZ CREEK CAMPGROUND,33664,WL,Well,NC  ,NC  ,NA,100,NA,-149.728192544038,60.4795317128061
237,ADEC SDWIS active PWS source locations,AK2227474   ,MSBSD COLONY SCHOOLS,33669,WL,Well,NTNC,Non-transient non-community,NA,1961,NA,-149.21666333150495,61.6097417243724
238,ADEC SDWIS active PWS source locations,AK2243983   ,SOLDOTNA ELKS,33677,WL,Well,NC  ,NC  ,NA,150,NA,-151.07743854079104,60.50700149371348
239,ADEC SDWIS active PWS source locations,AK2247474   ,RESURRECTION BAY CONDOS,33679,WL,Well,NC  ,NC  ,NA,58,NA,-149.44310328050796,60.07066378436429
240,ADEC SDWIS active PWS source locations,AK2262660   ,D & D RESTAURANT,33680,WL,Well,NC  ,NC  ,NA,35,NA,-157.01931019394297,58.7274156936316
241,ADEC SDWIS active PWS source locations,AK2320751   ,ALYESKA MCCF #2 CAMP,33690,WL,Well,NTNC,Non-transient non-community,NA,51,NA,-148.82862064576003,68.83889631448807
242,ADEC SDWIS active PWS source locations,AK2245862   ,SOLDOTNA CENTENNIAL #5,33698,WL,Well,NC  ,NC  ,NA,200,NA,-151.09010352146697,60.4781754936231
243,ADEC SDWIS active PWS source locations,AK2242636   ,NIKISKI POOL,33707,WL,Well,NC  ,NC  ,NA,160,NA,-151.384342665864,60.7048924307782
244,ADEC SDWIS active PWS source locations,AK2271999   ,BETHEL-CITY S/D WATER,33709,WL,Well,C   ,C   ,NA,1660,NA,-161.782622051881,60.79290476693021
245,ADEC SDWIS active PWS source locations,AK2224028   ,FORTY NINER HOMEOWNERS ASSOC.,33713,WL,Well,C   ,C   ,NA,39,NA,-149.63183130502202,61.57830265815081
246,ADEC SDWIS active PWS source locations,AK2213598   ,ALPINE WOODS WATER SYSTEM,33720,WL,Well,C   ,C   ,NA,200,NA,-149.762102975184,61.115368666626196
247,ADEC SDWIS active PWS source locations,AK2213726   ,BROWN BEAR SALOON,33721,WL,Well,NC  ,NC  ,NA,54,NA,-149.49833288807906,60.9857117178479
248,ADEC SDWIS active PWS source locations,AK2244808   ,ALPINE INN,33723,WL,Well,NC  ,NC  ,NA,30,NA,-149.82140154968803,60.48960969714269
249,ADEC SDWIS active PWS source locations,AK2222806   ,SACRED HEART PARISH,33729,WL,Well,NTNC,Non-transient non-community,NA,210,NA,-149.41911331455796,61.5886116924381
250,ADEC SDWIS active PWS source locations,AK2224557   ,MEADOW LAKES CENTER,33730,WL,Well,NTNC,Non-transient non-community,NA,276,NA,-149.63310330795798,61.58238165767929
251,ADEC SDWIS active PWS source locations,AK2213904   ,ASD RAVENWOOD SCHOOL,33734,WL,Well,NTNC,Non-transient non-community,NA,472,NA,-149.50340811111099,61.305285696690895
252,ADEC SDWIS active PWS source locations,AK2210639   ,EAST 98TH AVENUE WELL HOA,33741,WL,Well,C   ,C   ,NA,76,NA,-149.787692985677,61.130851661459495
253,ADEC SDWIS active PWS source locations,AK2292330   ,KENNY LAKE FIRE HALL,33744,WL,Well,C   ,C   ,NA,200,NA,-145.013134375744,61.72631141018821
254,ADEC SDWIS active PWS source locations,AK2222783   ,FAIRVIEW MARKET PLACE,33756,WL,Well,NC  ,NC  ,NA,1113,NA,-149.31967430066598,61.5682297100735
255,ADEC SDWIS active PWS source locations,AK2247474   ,RESURRECTION BAY CONDOS,33758,WL,Well,NC  ,NC  ,NA,58,NA,-149.44298228050198,60.070651784384395
256,ADEC SDWIS active PWS source locations,AK2213530   ,PETERS CREEK TERRACE APTS.,33761,WL,Well,C   ,C   ,NA,48,NA,-149.43037319402697,61.42105170126939
257,ADEC SDWIS active PWS source locations,AK2223894   ,SILVER FOX INN,33784,WL,Well,NC  ,NC  ,NA,50,NA,-149.66216630105,61.57325865349319
258,ADEC SDWIS active PWS source locations,AK2223983   ,HILL TIMBER ESTATES,33785,WL,Well,C   ,C   ,NA,120,NA,-149.26216131005,61.5805837187396
259,ADEC SDWIS active PWS source locations,AK2271983   ,DONLIN GOLD CAMP,33789,WL,Well,NC  ,NC  ,NA,30,NA,-158.21870423995693,62.02633021980531
260,ADEC SDWIS active PWS source locations,AK2210574   ,TOTEM TRAILER TOWN TC,33792,WL,Well,C   ,C   ,NA,480,NA,-149.80424304411,61.21468165335579
261,ADEC SDWIS active PWS source locations,AK2298002   ,MOUNTAIN VIEW APARTMENTS,33796,WL,Well,C   ,C   ,NA,48,NA,-146.171066938662,61.078447254548095
262,ADEC SDWIS active PWS source locations,AK2298103   ,VALDEZ WATER SYSTEM - MAIN,33797,WL,Well,C   ,C   ,NA,4500,NA,-146.35937998275304,61.1372142206033
263,ADEC SDWIS active PWS source locations,AK2214049   ,ANCHORAGE GRACE CHURCH 1,33803,WL,Well,NTNC,Non-transient non-community,NA,585,NA,-149.81830596970698,61.10842965791599
264,ADEC SDWIS active PWS source locations,AK2222995   ,LDS WILLOW CHAPEL,33810,WL,Well,NC  ,NC  ,NA,50,NA,-150.023968400761,61.71664458468809
265,ADEC SDWIS active PWS source locations,AK2292291   ,TONSINA LODGE COMPLEX,33816,WL,Well,NC  ,NC  ,NA,38,NA,-145.179963333293,61.66229238601531
266,ADEC SDWIS active PWS source locations,AK2244662   ,SAVE U MORE,33819,WL,Well,NC  ,NC  ,NA,123,NA,-151.15604752849904,60.4909694821498
267,ADEC SDWIS active PWS source locations,AK2291813   ,BLM GLENNALLEN LOWER WELL,33822,WL,Well,NC  ,NC  ,NA,27,NA,-145.546300674063,62.1093753017472
268,ADEC SDWIS active PWS source locations,AK2262902   ,BRISTOL BAY NATIVE ASSOC.,33827,WL,Well,NTNC,Non-transient non-community,NA,120,NA,-158.492621272918,59.0447704401603
269,ADEC SDWIS active PWS source locations,AK2212916   ,SKY RANCH ESTATES #2 LOWER WELL,33831,WL,Well,C   ,C   ,NA,72,NA,-149.78694597484997,61.1152966625829
270,ADEC SDWIS active PWS source locations,AK2214489   ,TWIN PEAKS TREATS LLC.,33854,WL,Well,NC  ,NC  ,NA,27,NA,-149.17902319240196,61.4160017427778
271,ADEC SDWIS active PWS source locations,AK2210702   ,ANCHORAGE JUNIOR ACADEMY,33855,WL,Well,NTNC,Non-transient non-community,NA,42,NA,-149.778792980692,61.12355166338
272,ADEC SDWIS active PWS source locations,AK2270312   ,CITY OF HOOPER BAY,33860,WL,Well,C   ,C   ,NA,1375,NA,-166.09642201238304,61.53081901926849
273,ADEC SDWIS active PWS source locations,AK2224060   ,NORTH BOWL,33864,WL,Well,NC  ,NC  ,NA,220,NA,-149.368253311853,61.58426170107269
274,ADEC SDWIS active PWS source locations,AK2225165   ,MSBSD KNIK-GOOSE BAY ELEM.,33865,WL,Well,NTNC,Non-transient non-community,NA,897,NA,-149.61470627832696,61.54106866335829
275,ADEC SDWIS active PWS source locations,AK2244125   ,KPBSD NORTH STAR ELEMENTARY,33871,WL,Well,NTNC,Non-transient non-community,NA,448,NA,-151.29425663841698,60.6608364483303
276,ADEC SDWIS active PWS source locations,AK2224214   ,NORTHERN LIGHTS TERRACE,33874,WL,Well,C   ,C   ,NA,168,NA,-149.64541525540798,61.50967766033759
277,ADEC SDWIS active PWS source locations,AK2243705   ,NIKKO GARDEN,33876,WL,Well,NC  ,NC  ,NA,100,NA,-151.078851538685,60.503863493698084
278,ADEC SDWIS active PWS source locations,AK2243991   ,NIKISKI CHURCH OF THE NAZARENE,33877,WL,Well,NC  ,NC  ,NA,100,NA,-151.344322616427,60.6297014423842
279,ADEC SDWIS active PWS source locations,AK2245935   ,SOLID ROCK LAKESIDE CENTER,33878,WL,Well,NC  ,NC  ,NA,205,NA,-150.96889854139002,60.504501511350796
280,ADEC SDWIS active PWS source locations,AK2215435   ,USFS GLACIER RANGER DISTRICT,33883,WL,Well,NC  ,NC  ,NA,35,NA,-149.17179386252698,60.94486777351328
281,ADEC SDWIS active PWS source locations,AK2248218   ,HILCORP TRADING BAY,33895,WL,Well,NC  ,NC  ,NA,93,NA,-151.79152272865196,60.81332135750659
282,ADEC SDWIS active PWS source locations,AK2224523   ,FIRST PRESBYTERIAN CHURCH,33900,WL,Well,NC  ,NC  ,NA,200,NA,-149.41577331474696,61.5888316929729
283,ADEC SDWIS active PWS source locations,AK2242393   ,DIRTY SKILLET AND BEAR CREEK CABINS,33901,WL,Well,NC  ,NC  ,NA,54,NA,-149.621472841268,60.9193117020584
284,ADEC SDWIS active PWS source locations,AK2244159   ,SEWARD MARINE INDUSTRIAL CENT,33905,WL,Well,C   ,C   ,NA,545,NA,-149.33142829843203,60.097280800580904
285,ADEC SDWIS active PWS source locations,AK2271148   ,BETHEL TRAILER COURT,33914,WL,Well,C   ,C   ,NA,446,NA,-161.80030204342904,60.782829765155704
286,ADEC SDWIS active PWS source locations,AK2210419   ,PENLAND PARK MHP,33932,WL,Well,C   ,C   ,NA,993,NA,-149.81982304457597,61.21560765075309
287,ADEC SDWIS active PWS source locations,AK2271981   ,FAA BETHEL WELL,33942,WL,Well,NC  ,NC  ,NA,25,NA,-161.84502204023303,60.785159757939006
288,ADEC SDWIS active PWS source locations,AK2224337   ,SHEENA MAY ESTATES,33950,WL,Well,C   ,C   ,NA,74,NA,-149.33923233598202,61.617232703744996
289,ADEC SDWIS active PWS source locations,AK2210451   ,RIVIERA TERRACE TC,33961,WL,Well,C   ,C   ,NA,435,NA,-149.77184302824196,61.191511660136904
290,ADEC SDWIS active PWS source locations,AK2270346   ,BETHEL HEIGHTS WATER SYSTEM,33977,WL,Well,C   ,C   ,NA,2228,NA,-161.77647205786,60.80104976709248
291,ADEC SDWIS active PWS source locations,AK2270469   ,WILLOW TREE APARTMENTS,33978,WL,Well,C   ,C   ,NA,224,NA,-161.777898057552,60.80080876689319
292,ADEC SDWIS active PWS source locations,AK2291261   ,BLACKBURN PLACE APARTMENTS,33982,WL,Well,NC  ,NC  ,NA,39,NA,-145.53375767400297,62.10966930381349
293,ADEC SDWIS active PWS source locations,AK2223145   ,SCOTWOOD ESTATES WATER SYSTEM,33985,WL,Well,C   ,C   ,NA,90,NA,-149.41055334324997,61.6280916913263
